"longitude","latitude","type","url","record","observation_type","scientific_name","country","state_province","begin_date","end_date","source","remote_resource","locality","coordinate_uncertainty_in_meters","recorded_by","last_modified"
-131.8146,56.1434,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0001%3A1/","CalPhotos:6666+6666+0112+0001:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398578&one=T","Anan Creek, Tongass National Forest","1000","","2014-06-02T14:05:50.928269"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0002%3A1/","CalPhotos:6666+6666+0112+0002:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398579&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:50.978220"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0003%3A1/","CalPhotos:6666+6666+0112+0003:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398580&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.020714"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0005%3A1/","CalPhotos:6666+6666+0112+0005:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398582&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.154789"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0006%3A1/","CalPhotos:6666+6666+0112+0006:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398583&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.204743"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0007%3A1/","CalPhotos:6666+6666+0112+0007:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398584&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.254669"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0008%3A1/","CalPhotos:6666+6666+0112+0008:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398585&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.304710"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0009%3A1/","CalPhotos:6666+6666+0112+0009:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398586&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.354990"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0010%3A1/","CalPhotos:6666+6666+0112+0010:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398587&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.404956"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0011%3A1/","CalPhotos:6666+6666+0112+0011:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398588&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.455135"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0012%3A1/","CalPhotos:6666+6666+0112+0012:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398589&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.505031"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0013%3A1/","CalPhotos:6666+6666+0112+0013:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398590&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.555454"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0014%3A1/","CalPhotos:6666+6666+0112+0014:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398591&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.605490"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0016%3A1/","CalPhotos:6666+6666+0112+0016:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398593&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.723056"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0017%3A1/","CalPhotos:6666+6666+0112+0017:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398594&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.772818"
-133.9208,56.9689,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0019%3A1/","CalPhotos:6666+6666+0112+0019:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398596&one=T","Kake","1000","","2014-06-02T14:05:51.822960"
-133.9208,56.9689,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0021%3A1/","CalPhotos:6666+6666+0112+0021:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398598&one=T","Kake","1000","","2014-06-02T14:05:51.915005"
-133.9208,56.9689,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0022%3A1/","CalPhotos:6666+6666+0112+0022:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398599&one=T","Kake","1000","","2014-06-02T14:05:51.964996"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0716%3A1/","CalPhotos:0000+0000+0214+0716:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595279&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:38.857765"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0718%3A1/","CalPhotos:0000+0000+0214+0718:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595281&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:38.958379"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0719%3A1/","CalPhotos:0000+0000+0214+0719:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595282&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.008537"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0720%3A1/","CalPhotos:0000+0000+0214+0720:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595283&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.067241"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0721%3A1/","CalPhotos:0000+0000+0214+0721:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595284&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.117687"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0722%3A1/","CalPhotos:0000+0000+0214+0722:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595285&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.167717"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0723%3A1/","CalPhotos:0000+0000+0214+0723:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595286&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.217685"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0724%3A1/","CalPhotos:0000+0000+0214+0724:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595287&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.268131"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0725%3A1/","CalPhotos:0000+0000+0214+0725:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595288&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:39.318080"
-147.3431,60.1085,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A972/","MVZ:Mamm:972","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:972","Montague Island, Prince William Sound","49472","Collector(s): unknown","2015-02-05T00:52:10.651697"
-123.0818,41.0562,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A13764/","MVZ:Mamm:13764","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:13764","near Hunter's Camp","495","Collector(s): J. C. Howard","2015-02-05T00:43:30.956243"
-120.2112,39.438,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A116827/","MVZ:Mamm:116827","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:116827","Sagehen Creek, 3 mi NW Hobart Mills","1000","Collector(s): Warren Freihofer","2015-02-05T00:44:33.726611"
-122.2967,40.7846,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A5858/","MVZ:Mamm:5858","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:5858","near Baird Station","152","Collector(s): A. S. Bunnell","2015-02-05T00:45:25.479888"
-139.8403,59.7314,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4380/","MVZ:Mamm:4380","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4380","Yakutat Bay","24206","Collector(s): Young Martin","2015-02-05T00:45:56.505202"
-119.5992,37.7366,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A162994/","MVZ:Mamm:162994","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:162994","Yosemite Valley, Yosemite National Park","6437","Collector(s): David M. Graber","2015-02-05T00:46:29.339988"
-119.6456,37.8698,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A163009/","MVZ:Mamm:163009","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:163009","White Wolf, Yosemite National Park","363","Collector(s): David M. Graber","2015-02-05T00:46:40.188449"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A44127/","MVZ:Mamm:44127","specimen","Ursus arctos ssp.","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:44127","Buffalo Ranch, Yellowstone National Park",NA,"Collector(s): Joseph S. Dixon, et al.","2015-02-05T00:46:41.852564"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A193335/","MVZ:Mamm:193335","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:193335","Murphy Dome, Game Management Unit 20B",NA,"Collector(s): Jerry O. Wolff","2015-02-05T00:47:37.910071"
-119.0006,37.6309,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A191008/","MVZ:Mamm:191008","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:191008","Mammoth Lakes","7900","Collector(s): Daniel R. Dawson","2015-02-05T00:49:56.672144"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4680/","MVZ:Mamm:4680","specimen","Ursus maritimus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4680","no specific locality recorded",NA,"Collector(s): Ward's Natural History Establishment","2015-02-05T00:51:06.839449"
-122.8324,40.0668,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A18980/","MVZ:Mamm:18980","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:18980","Slide Glade near foot of Mt. Linn","317","Collector(s): J. S. Henderson","2015-02-05T00:51:40.827706"
-120.6809,40.2992,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A114217/","MVZ:Mamm:114217","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:114217","8 mi W Janesville","1609","Collector(s): William M. Longhurst, L. Barton","2015-02-05T00:52:31.443568"
-121.799,44.6742,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A86862/","MVZ:Mamm:86862","specimen","Ursus americanus ssp.","United States","Oregon",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:86862","Timberline, N slope Mount Jefferson","3714","Collector(s): Stanley G. Jewett","2015-02-05T00:52:51.731581"
-150.2522,60.1661,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4760/","MVZ:Mamm:4760","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4760","Kenai Peninsula","144906","Collector(s): unknown","2015-02-05T00:53:17.199403"
-135.4454,58.1097,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4341/","MVZ:Mamm:4341","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4341","Hoonah, Chichagof Island, Alexander Archipelago","870","Collector(s): Allen E. Hasselborg","2015-02-05T00:53:05.850969"
-115.4368,45.8268,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A134300/","MVZ:Mamm:134300","specimen","Ursus americanus ssp.","United States","Idaho",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:134300","Elk City","656","Collector(s): Ward C. Russell","2015-02-05T00:53:15.199868"
-119.7887,37.9474,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A163003/","MVZ:Mamm:163003","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:163003","O`Shaughnessy Dam, Yosemite National Park","30","Collector(s): David M. Graber","2015-02-05T00:54:13.547027"
-139.2956,59.4239,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A8857/","MVZ:Mamm:8857","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:8857","Ankow River, Yakutat Bay region","18573","Collector(s): R. W. Beasley","2015-02-05T00:55:03.766312"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A32339/","MVZ:Mamm:32339","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:32339","S Fork Salmon River",NA,"Collector(s): J. C. Howard","2015-02-05T00:57:59.384793"
-133.9959,57.6402,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A217/","MVZ:Mamm:217","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:217","Pleasant Bay, Admiralty Island, Alexander Archipelago","870","Collector(s): Annie M. Alexander, Allen E. Hasselborg","2015-02-05T00:58:14.573935"
